image_id,image_path,label_type,label_path,raw_label_path
0485,images/0485.jpg,pixel-level,pixel_level_labels_colored/0485.png,pixel_level_labels_mat/0485.mat
0486,images/0486.jpg,pixel-level,pixel_level_labels_colored/0486.png,pixel_level_labels_mat/0486.mat
0487,images/0487.jpg,pixel-level,pixel_level_labels_colored/0487.png,pixel_level_labels_mat/0487.mat
0488,images/0488.jpg,pixel-level,pixel_level_labels_colored/0488.png,pixel_level_labels_mat/0488.mat
0489,images/0489.jpg,pixel-level,pixel_level_labels_colored/0489.png,pixel_level_labels_mat/0489.mat
0490,images/0490.jpg,pixel-level,pixel_level_labels_colored/0490.png,pixel_level_labels_mat/0490.mat
0491,images/0491.jpg,pixel-level,pixel_level_labels_colored/0491.png,pixel_level_labels_mat/0491.mat
0492,images/0492.jpg,pixel-level,pixel_level_labels_colored/0492.png,pixel_level_labels_mat/0492.mat
0493,images/0493.jpg,pixel-level,pixel_level_labels_colored/0493.png,pixel_level_labels_mat/0493.mat
0494,images/0494.jpg,pixel-level,pixel_level_labels_colored/0494.png,pixel_level_labels_mat/0494.mat
0495,images/0495.jpg,pixel-level,pixel_level_labels_colored/0495.png,pixel_level_labels_mat/0495.mat
0496,images/0496.jpg,pixel-level,pixel_level_labels_colored/0496.png,pixel_level_labels_mat/0496.mat
0497,images/0497.jpg,pixel-level,pixel_level_labels_colored/0497.png,pixel_level_labels_mat/0497.mat
0498,images/0498.jpg,pixel-level,pixel_level_labels_colored/0498.png,pixel_level_labels_mat/0498.mat
0499,images/0499.jpg,pixel-level,pixel_level_labels_colored/0499.png,pixel_level_labels_mat/0499.mat
0500,images/0500.jpg,pixel-level,pixel_level_labels_colored/0500.png,pixel_level_labels_mat/0500.mat
0501,images/0501.jpg,pixel-level,pixel_level_labels_colored/0501.png,pixel_level_labels_mat/0501.mat
0502,images/0502.jpg,pixel-level,pixel_level_labels_colored/0502.png,pixel_level_labels_mat/0502.mat
0503,images/0503.jpg,pixel-level,pixel_level_labels_colored/0503.png,pixel_level_labels_mat/0503.mat
0504,images/0504.jpg,pixel-level,pixel_level_labels_colored/0504.png,pixel_level_labels_mat/0504.mat
0505,images/0505.jpg,pixel-level,pixel_level_labels_colored/0505.png,pixel_level_labels_mat/0505.mat
0506,images/0506.jpg,pixel-level,pixel_level_labels_colored/0506.png,pixel_level_labels_mat/0506.mat
0507,images/0507.jpg,pixel-level,pixel_level_labels_colored/0507.png,pixel_level_labels_mat/0507.mat
0508,images/0508.jpg,pixel-level,pixel_level_labels_colored/0508.png,pixel_level_labels_mat/0508.mat
0509,images/0509.jpg,pixel-level,pixel_level_labels_colored/0509.png,pixel_level_labels_mat/0509.mat
0510,images/0510.jpg,pixel-level,pixel_level_labels_colored/0510.png,pixel_level_labels_mat/0510.mat
0511,images/0511.jpg,pixel-level,pixel_level_labels_colored/0511.png,pixel_level_labels_mat/0511.mat
0512,images/0512.jpg,pixel-level,pixel_level_labels_colored/0512.png,pixel_level_labels_mat/0512.mat
0513,images/0513.jpg,pixel-level,pixel_level_labels_colored/0513.png,pixel_level_labels_mat/0513.mat
0514,images/0514.jpg,pixel-level,pixel_level_labels_colored/0514.png,pixel_level_labels_mat/0514.mat
0515,images/0515.jpg,pixel-level,pixel_level_labels_colored/0515.png,pixel_level_labels_mat/0515.mat
0516,images/0516.jpg,pixel-level,pixel_level_labels_colored/0516.png,pixel_level_labels_mat/0516.mat
0517,images/0517.jpg,pixel-level,pixel_level_labels_colored/0517.png,pixel_level_labels_mat/0517.mat
0518,images/0518.jpg,pixel-level,pixel_level_labels_colored/0518.png,pixel_level_labels_mat/0518.mat
0519,images/0519.jpg,pixel-level,pixel_level_labels_colored/0519.png,pixel_level_labels_mat/0519.mat
0520,images/0520.jpg,pixel-level,pixel_level_labels_colored/0520.png,pixel_level_labels_mat/0520.mat
0521,images/0521.jpg,pixel-level,pixel_level_labels_colored/0521.png,pixel_level_labels_mat/0521.mat
0522,images/0522.jpg,pixel-level,pixel_level_labels_colored/0522.png,pixel_level_labels_mat/0522.mat
0523,images/0523.jpg,pixel-level,pixel_level_labels_colored/0523.png,pixel_level_labels_mat/0523.mat
0524,images/0524.jpg,pixel-level,pixel_level_labels_colored/0524.png,pixel_level_labels_mat/0524.mat
0525,images/0525.jpg,pixel-level,pixel_level_labels_colored/0525.png,pixel_level_labels_mat/0525.mat
0526,images/0526.jpg,pixel-level,pixel_level_labels_colored/0526.png,pixel_level_labels_mat/0526.mat
0527,images/0527.jpg,pixel-level,pixel_level_labels_colored/0527.png,pixel_level_labels_mat/0527.mat
0528,images/0528.jpg,pixel-level,pixel_level_labels_colored/0528.png,pixel_level_labels_mat/0528.mat
0529,images/0529.jpg,pixel-level,pixel_level_labels_colored/0529.png,pixel_level_labels_mat/0529.mat
0530,images/0530.jpg,pixel-level,pixel_level_labels_colored/0530.png,pixel_level_labels_mat/0530.mat
0531,images/0531.jpg,pixel-level,pixel_level_labels_colored/0531.png,pixel_level_labels_mat/0531.mat
0532,images/0532.jpg,pixel-level,pixel_level_labels_colored/0532.png,pixel_level_labels_mat/0532.mat
0533,images/0533.jpg,pixel-level,pixel_level_labels_colored/0533.png,pixel_level_labels_mat/0533.mat
0534,images/0534.jpg,pixel-level,pixel_level_labels_colored/0534.png,pixel_level_labels_mat/0534.mat
0535,images/0535.jpg,pixel-level,pixel_level_labels_colored/0535.png,pixel_level_labels_mat/0535.mat
0536,images/0536.jpg,pixel-level,pixel_level_labels_colored/0536.png,pixel_level_labels_mat/0536.mat
0537,images/0537.jpg,pixel-level,pixel_level_labels_colored/0537.png,pixel_level_labels_mat/0537.mat
0538,images/0538.jpg,pixel-level,pixel_level_labels_colored/0538.png,pixel_level_labels_mat/0538.mat
0539,images/0539.jpg,pixel-level,pixel_level_labels_colored/0539.png,pixel_level_labels_mat/0539.mat
0540,images/0540.jpg,pixel-level,pixel_level_labels_colored/0540.png,pixel_level_labels_mat/0540.mat
0541,images/0541.jpg,pixel-level,pixel_level_labels_colored/0541.png,pixel_level_labels_mat/0541.mat
0542,images/0542.jpg,pixel-level,pixel_level_labels_colored/0542.png,pixel_level_labels_mat/0542.mat
0543,images/0543.jpg,pixel-level,pixel_level_labels_colored/0543.png,pixel_level_labels_mat/0543.mat
0544,images/0544.jpg,pixel-level,pixel_level_labels_colored/0544.png,pixel_level_labels_mat/0544.mat
0545,images/0545.jpg,pixel-level,pixel_level_labels_colored/0545.png,pixel_level_labels_mat/0545.mat
0546,images/0546.jpg,pixel-level,pixel_level_labels_colored/0546.png,pixel_level_labels_mat/0546.mat
0547,images/0547.jpg,pixel-level,pixel_level_labels_colored/0547.png,pixel_level_labels_mat/0547.mat
0548,images/0548.jpg,pixel-level,pixel_level_labels_colored/0548.png,pixel_level_labels_mat/0548.mat
0549,images/0549.jpg,pixel-level,pixel_level_labels_colored/0549.png,pixel_level_labels_mat/0549.mat
0550,images/0550.jpg,pixel-level,pixel_level_labels_colored/0550.png,pixel_level_labels_mat/0550.mat
0551,images/0551.jpg,pixel-level,pixel_level_labels_colored/0551.png,pixel_level_labels_mat/0551.mat
0552,images/0552.jpg,pixel-level,pixel_level_labels_colored/0552.png,pixel_level_labels_mat/0552.mat
0553,images/0553.jpg,pixel-level,pixel_level_labels_colored/0553.png,pixel_level_labels_mat/0553.mat
0554,images/0554.jpg,pixel-level,pixel_level_labels_colored/0554.png,pixel_level_labels_mat/0554.mat
0555,images/0555.jpg,pixel-level,pixel_level_labels_colored/0555.png,pixel_level_labels_mat/0555.mat
0556,images/0556.jpg,pixel-level,pixel_level_labels_colored/0556.png,pixel_level_labels_mat/0556.mat
0557,images/0557.jpg,pixel-level,pixel_level_labels_colored/0557.png,pixel_level_labels_mat/0557.mat
0558,images/0558.jpg,pixel-level,pixel_level_labels_colored/0558.png,pixel_level_labels_mat/0558.mat
0559,images/0559.jpg,pixel-level,pixel_level_labels_colored/0559.png,pixel_level_labels_mat/0559.mat
0560,images/0560.jpg,pixel-level,pixel_level_labels_colored/0560.png,pixel_level_labels_mat/0560.mat
0561,images/0561.jpg,pixel-level,pixel_level_labels_colored/0561.png,pixel_level_labels_mat/0561.mat
0562,images/0562.jpg,pixel-level,pixel_level_labels_colored/0562.png,pixel_level_labels_mat/0562.mat
0563,images/0563.jpg,pixel-level,pixel_level_labels_colored/0563.png,pixel_level_labels_mat/0563.mat
0564,images/0564.jpg,pixel-level,pixel_level_labels_colored/0564.png,pixel_level_labels_mat/0564.mat
0565,images/0565.jpg,pixel-level,pixel_level_labels_colored/0565.png,pixel_level_labels_mat/0565.mat
0566,images/0566.jpg,pixel-level,pixel_level_labels_colored/0566.png,pixel_level_labels_mat/0566.mat
0567,images/0567.jpg,pixel-level,pixel_level_labels_colored/0567.png,pixel_level_labels_mat/0567.mat
0568,images/0568.jpg,pixel-level,pixel_level_labels_colored/0568.png,pixel_level_labels_mat/0568.mat
0569,images/0569.jpg,pixel-level,pixel_level_labels_colored/0569.png,pixel_level_labels_mat/0569.mat
0570,images/0570.jpg,pixel-level,pixel_level_labels_colored/0570.png,pixel_level_labels_mat/0570.mat
0571,images/0571.jpg,pixel-level,pixel_level_labels_colored/0571.png,pixel_level_labels_mat/0571.mat
0572,images/0572.jpg,pixel-level,pixel_level_labels_colored/0572.png,pixel_level_labels_mat/0572.mat
0573,images/0573.jpg,pixel-level,pixel_level_labels_colored/0573.png,pixel_level_labels_mat/0573.mat
0574,images/0574.jpg,pixel-level,pixel_level_labels_colored/0574.png,pixel_level_labels_mat/0574.mat
0575,images/0575.jpg,pixel-level,pixel_level_labels_colored/0575.png,pixel_level_labels_mat/0575.mat
0576,images/0576.jpg,pixel-level,pixel_level_labels_colored/0576.png,pixel_level_labels_mat/0576.mat
0577,images/0577.jpg,pixel-level,pixel_level_labels_colored/0577.png,pixel_level_labels_mat/0577.mat
0578,images/0578.jpg,pixel-level,pixel_level_labels_colored/0578.png,pixel_level_labels_mat/0578.mat
0579,images/0579.jpg,pixel-level,pixel_level_labels_colored/0579.png,pixel_level_labels_mat/0579.mat
0580,images/0580.jpg,pixel-level,pixel_level_labels_colored/0580.png,pixel_level_labels_mat/0580.mat
0581,images/0581.jpg,pixel-level,pixel_level_labels_colored/0581.png,pixel_level_labels_mat/0581.mat
0582,images/0582.jpg,pixel-level,pixel_level_labels_colored/0582.png,pixel_level_labels_mat/0582.mat
0583,images/0583.jpg,pixel-level,pixel_level_labels_colored/0583.png,pixel_level_labels_mat/0583.mat
0584,images/0584.jpg,pixel-level,pixel_level_labels_colored/0584.png,pixel_level_labels_mat/0584.mat
0585,images/0585.jpg,pixel-level,pixel_level_labels_colored/0585.png,pixel_level_labels_mat/0585.mat
0586,images/0586.jpg,pixel-level,pixel_level_labels_colored/0586.png,pixel_level_labels_mat/0586.mat
0587,images/0587.jpg,pixel-level,pixel_level_labels_colored/0587.png,pixel_level_labels_mat/0587.mat
0588,images/0588.jpg,pixel-level,pixel_level_labels_colored/0588.png,pixel_level_labels_mat/0588.mat
0589,images/0589.jpg,pixel-level,pixel_level_labels_colored/0589.png,pixel_level_labels_mat/0589.mat
0590,images/0590.jpg,pixel-level,pixel_level_labels_colored/0590.png,pixel_level_labels_mat/0590.mat
0591,images/0591.jpg,pixel-level,pixel_level_labels_colored/0591.png,pixel_level_labels_mat/0591.mat
0592,images/0592.jpg,pixel-level,pixel_level_labels_colored/0592.png,pixel_level_labels_mat/0592.mat
0593,images/0593.jpg,pixel-level,pixel_level_labels_colored/0593.png,pixel_level_labels_mat/0593.mat
0594,images/0594.jpg,pixel-level,pixel_level_labels_colored/0594.png,pixel_level_labels_mat/0594.mat
0595,images/0595.jpg,pixel-level,pixel_level_labels_colored/0595.png,pixel_level_labels_mat/0595.mat
0596,images/0596.jpg,pixel-level,pixel_level_labels_colored/0596.png,pixel_level_labels_mat/0596.mat
0597,images/0597.jpg,pixel-level,pixel_level_labels_colored/0597.png,pixel_level_labels_mat/0597.mat
0598,images/0598.jpg,pixel-level,pixel_level_labels_colored/0598.png,pixel_level_labels_mat/0598.mat
0599,images/0599.jpg,pixel-level,pixel_level_labels_colored/0599.png,pixel_level_labels_mat/0599.mat
0600,images/0600.jpg,pixel-level,pixel_level_labels_colored/0600.png,pixel_level_labels_mat/0600.mat
0601,images/0601.jpg,pixel-level,pixel_level_labels_colored/0601.png,pixel_level_labels_mat/0601.mat
0602,images/0602.jpg,pixel-level,pixel_level_labels_colored/0602.png,pixel_level_labels_mat/0602.mat
0603,images/0603.jpg,pixel-level,pixel_level_labels_colored/0603.png,pixel_level_labels_mat/0603.mat
0604,images/0604.jpg,pixel-level,pixel_level_labels_colored/0604.png,pixel_level_labels_mat/0604.mat
0605,images/0605.jpg,pixel-level,pixel_level_labels_colored/0605.png,pixel_level_labels_mat/0605.mat
0606,images/0606.jpg,pixel-level,pixel_level_labels_colored/0606.png,pixel_level_labels_mat/0606.mat
0607,images/0607.jpg,pixel-level,pixel_level_labels_colored/0607.png,pixel_level_labels_mat/0607.mat
0608,images/0608.jpg,pixel-level,pixel_level_labels_colored/0608.png,pixel_level_labels_mat/0608.mat
0609,images/0609.jpg,pixel-level,pixel_level_labels_colored/0609.png,pixel_level_labels_mat/0609.mat
0610,images/0610.jpg,pixel-level,pixel_level_labels_colored/0610.png,pixel_level_labels_mat/0610.mat
0611,images/0611.jpg,pixel-level,pixel_level_labels_colored/0611.png,pixel_level_labels_mat/0611.mat
0612,images/0612.jpg,pixel-level,pixel_level_labels_colored/0612.png,pixel_level_labels_mat/0612.mat
0613,images/0613.jpg,pixel-level,pixel_level_labels_colored/0613.png,pixel_level_labels_mat/0613.mat
0614,images/0614.jpg,pixel-level,pixel_level_labels_colored/0614.png,pixel_level_labels_mat/0614.mat
0615,images/0615.jpg,pixel-level,pixel_level_labels_colored/0615.png,pixel_level_labels_mat/0615.mat
0616,images/0616.jpg,pixel-level,pixel_level_labels_colored/0616.png,pixel_level_labels_mat/0616.mat
0617,images/0617.jpg,pixel-level,pixel_level_labels_colored/0617.png,pixel_level_labels_mat/0617.mat
0618,images/0618.jpg,pixel-level,pixel_level_labels_colored/0618.png,pixel_level_labels_mat/0618.mat
0619,images/0619.jpg,pixel-level,pixel_level_labels_colored/0619.png,pixel_level_labels_mat/0619.mat
0620,images/0620.jpg,pixel-level,pixel_level_labels_colored/0620.png,pixel_level_labels_mat/0620.mat
0621,images/0621.jpg,pixel-level,pixel_level_labels_colored/0621.png,pixel_level_labels_mat/0621.mat
0622,images/0622.jpg,pixel-level,pixel_level_labels_colored/0622.png,pixel_level_labels_mat/0622.mat
0623,images/0623.jpg,pixel-level,pixel_level_labels_colored/0623.png,pixel_level_labels_mat/0623.mat
0624,images/0624.jpg,pixel-level,pixel_level_labels_colored/0624.png,pixel_level_labels_mat/0624.mat
0625,images/0625.jpg,pixel-level,pixel_level_labels_colored/0625.png,pixel_level_labels_mat/0625.mat
0626,images/0626.jpg,pixel-level,pixel_level_labels_colored/0626.png,pixel_level_labels_mat/0626.mat
0627,images/0627.jpg,pixel-level,pixel_level_labels_colored/0627.png,pixel_level_labels_mat/0627.mat
0628,images/0628.jpg,pixel-level,pixel_level_labels_colored/0628.png,pixel_level_labels_mat/0628.mat
0629,images/0629.jpg,pixel-level,pixel_level_labels_colored/0629.png,pixel_level_labels_mat/0629.mat
0630,images/0630.jpg,pixel-level,pixel_level_labels_colored/0630.png,pixel_level_labels_mat/0630.mat
0631,images/0631.jpg,pixel-level,pixel_level_labels_colored/0631.png,pixel_level_labels_mat/0631.mat
0632,images/0632.jpg,pixel-level,pixel_level_labels_colored/0632.png,pixel_level_labels_mat/0632.mat
0633,images/0633.jpg,pixel-level,pixel_level_labels_colored/0633.png,pixel_level_labels_mat/0633.mat
0634,images/0634.jpg,pixel-level,pixel_level_labels_colored/0634.png,pixel_level_labels_mat/0634.mat
0635,images/0635.jpg,pixel-level,pixel_level_labels_colored/0635.png,pixel_level_labels_mat/0635.mat
0636,images/0636.jpg,pixel-level,pixel_level_labels_colored/0636.png,pixel_level_labels_mat/0636.mat
0637,images/0637.jpg,pixel-level,pixel_level_labels_colored/0637.png,pixel_level_labels_mat/0637.mat
0638,images/0638.jpg,pixel-level,pixel_level_labels_colored/0638.png,pixel_level_labels_mat/0638.mat
0639,images/0639.jpg,pixel-level,pixel_level_labels_colored/0639.png,pixel_level_labels_mat/0639.mat
0640,images/0640.jpg,pixel-level,pixel_level_labels_colored/0640.png,pixel_level_labels_mat/0640.mat
0641,images/0641.jpg,pixel-level,pixel_level_labels_colored/0641.png,pixel_level_labels_mat/0641.mat
0642,images/0642.jpg,pixel-level,pixel_level_labels_colored/0642.png,pixel_level_labels_mat/0642.mat
0643,images/0643.jpg,pixel-level,pixel_level_labels_colored/0643.png,pixel_level_labels_mat/0643.mat
0644,images/0644.jpg,pixel-level,pixel_level_labels_colored/0644.png,pixel_level_labels_mat/0644.mat
0645,images/0645.jpg,pixel-level,pixel_level_labels_colored/0645.png,pixel_level_labels_mat/0645.mat
0646,images/0646.jpg,pixel-level,pixel_level_labels_colored/0646.png,pixel_level_labels_mat/0646.mat
0647,images/0647.jpg,pixel-level,pixel_level_labels_colored/0647.png,pixel_level_labels_mat/0647.mat
0648,images/0648.jpg,pixel-level,pixel_level_labels_colored/0648.png,pixel_level_labels_mat/0648.mat
0649,images/0649.jpg,pixel-level,pixel_level_labels_colored/0649.png,pixel_level_labels_mat/0649.mat
0650,images/0650.jpg,pixel-level,pixel_level_labels_colored/0650.png,pixel_level_labels_mat/0650.mat
0651,images/0651.jpg,pixel-level,pixel_level_labels_colored/0651.png,pixel_level_labels_mat/0651.mat
0652,images/0652.jpg,pixel-level,pixel_level_labels_colored/0652.png,pixel_level_labels_mat/0652.mat
0653,images/0653.jpg,pixel-level,pixel_level_labels_colored/0653.png,pixel_level_labels_mat/0653.mat
0654,images/0654.jpg,pixel-level,pixel_level_labels_colored/0654.png,pixel_level_labels_mat/0654.mat
0655,images/0655.jpg,pixel-level,pixel_level_labels_colored/0655.png,pixel_level_labels_mat/0655.mat
0656,images/0656.jpg,pixel-level,pixel_level_labels_colored/0656.png,pixel_level_labels_mat/0656.mat
0657,images/0657.jpg,pixel-level,pixel_level_labels_colored/0657.png,pixel_level_labels_mat/0657.mat
0658,images/0658.jpg,pixel-level,pixel_level_labels_colored/0658.png,pixel_level_labels_mat/0658.mat
0659,images/0659.jpg,pixel-level,pixel_level_labels_colored/0659.png,pixel_level_labels_mat/0659.mat
0660,images/0660.jpg,pixel-level,pixel_level_labels_colored/0660.png,pixel_level_labels_mat/0660.mat
0661,images/0661.jpg,pixel-level,pixel_level_labels_colored/0661.png,pixel_level_labels_mat/0661.mat
0662,images/0662.jpg,pixel-level,pixel_level_labels_colored/0662.png,pixel_level_labels_mat/0662.mat
0663,images/0663.jpg,pixel-level,pixel_level_labels_colored/0663.png,pixel_level_labels_mat/0663.mat
0664,images/0664.jpg,pixel-level,pixel_level_labels_colored/0664.png,pixel_level_labels_mat/0664.mat
0665,images/0665.jpg,pixel-level,pixel_level_labels_colored/0665.png,pixel_level_labels_mat/0665.mat
0666,images/0666.jpg,pixel-level,pixel_level_labels_colored/0666.png,pixel_level_labels_mat/0666.mat
0667,images/0667.jpg,pixel-level,pixel_level_labels_colored/0667.png,pixel_level_labels_mat/0667.mat
0668,images/0668.jpg,pixel-level,pixel_level_labels_colored/0668.png,pixel_level_labels_mat/0668.mat
0669,images/0669.jpg,pixel-level,pixel_level_labels_colored/0669.png,pixel_level_labels_mat/0669.mat
0670,images/0670.jpg,pixel-level,pixel_level_labels_colored/0670.png,pixel_level_labels_mat/0670.mat
0671,images/0671.jpg,pixel-level,pixel_level_labels_colored/0671.png,pixel_level_labels_mat/0671.mat
0672,images/0672.jpg,pixel-level,pixel_level_labels_colored/0672.png,pixel_level_labels_mat/0672.mat
0673,images/0673.jpg,pixel-level,pixel_level_labels_colored/0673.png,pixel_level_labels_mat/0673.mat
0674,images/0674.jpg,pixel-level,pixel_level_labels_colored/0674.png,pixel_level_labels_mat/0674.mat
0675,images/0675.jpg,pixel-level,pixel_level_labels_colored/0675.png,pixel_level_labels_mat/0675.mat
0676,images/0676.jpg,pixel-level,pixel_level_labels_colored/0676.png,pixel_level_labels_mat/0676.mat
0677,images/0677.jpg,pixel-level,pixel_level_labels_colored/0677.png,pixel_level_labels_mat/0677.mat
0678,images/0678.jpg,pixel-level,pixel_level_labels_colored/0678.png,pixel_level_labels_mat/0678.mat
0679,images/0679.jpg,pixel-level,pixel_level_labels_colored/0679.png,pixel_level_labels_mat/0679.mat
0680,images/0680.jpg,pixel-level,pixel_level_labels_colored/0680.png,pixel_level_labels_mat/0680.mat
0681,images/0681.jpg,pixel-level,pixel_level_labels_colored/0681.png,pixel_level_labels_mat/0681.mat
0682,images/0682.jpg,pixel-level,pixel_level_labels_colored/0682.png,pixel_level_labels_mat/0682.mat
0683,images/0683.jpg,pixel-level,pixel_level_labels_colored/0683.png,pixel_level_labels_mat/0683.mat
0684,images/0684.jpg,pixel-level,pixel_level_labels_colored/0684.png,pixel_level_labels_mat/0684.mat
0685,images/0685.jpg,pixel-level,pixel_level_labels_colored/0685.png,pixel_level_labels_mat/0685.mat
0686,images/0686.jpg,pixel-level,pixel_level_labels_colored/0686.png,pixel_level_labels_mat/0686.mat
0687,images/0687.jpg,pixel-level,pixel_level_labels_colored/0687.png,pixel_level_labels_mat/0687.mat
0688,images/0688.jpg,pixel-level,pixel_level_labels_colored/0688.png,pixel_level_labels_mat/0688.mat
0689,images/0689.jpg,pixel-level,pixel_level_labels_colored/0689.png,pixel_level_labels_mat/0689.mat
0690,images/0690.jpg,pixel-level,pixel_level_labels_colored/0690.png,pixel_level_labels_mat/0690.mat
0691,images/0691.jpg,pixel-level,pixel_level_labels_colored/0691.png,pixel_level_labels_mat/0691.mat
0692,images/0692.jpg,pixel-level,pixel_level_labels_colored/0692.png,pixel_level_labels_mat/0692.mat
0693,images/0693.jpg,pixel-level,pixel_level_labels_colored/0693.png,pixel_level_labels_mat/0693.mat
0694,images/0694.jpg,pixel-level,pixel_level_labels_colored/0694.png,pixel_level_labels_mat/0694.mat
0695,images/0695.jpg,pixel-level,pixel_level_labels_colored/0695.png,pixel_level_labels_mat/0695.mat
0696,images/0696.jpg,pixel-level,pixel_level_labels_colored/0696.png,pixel_level_labels_mat/0696.mat
0697,images/0697.jpg,pixel-level,pixel_level_labels_colored/0697.png,pixel_level_labels_mat/0697.mat
0698,images/0698.jpg,pixel-level,pixel_level_labels_colored/0698.png,pixel_level_labels_mat/0698.mat
0699,images/0699.jpg,pixel-level,pixel_level_labels_colored/0699.png,pixel_level_labels_mat/0699.mat
0700,images/0700.jpg,pixel-level,pixel_level_labels_colored/0700.png,pixel_level_labels_mat/0700.mat
0701,images/0701.jpg,pixel-level,pixel_level_labels_colored/0701.png,pixel_level_labels_mat/0701.mat
0702,images/0702.jpg,pixel-level,pixel_level_labels_colored/0702.png,pixel_level_labels_mat/0702.mat
0703,images/0703.jpg,pixel-level,pixel_level_labels_colored/0703.png,pixel_level_labels_mat/0703.mat
0704,images/0704.jpg,pixel-level,pixel_level_labels_colored/0704.png,pixel_level_labels_mat/0704.mat
0705,images/0705.jpg,pixel-level,pixel_level_labels_colored/0705.png,pixel_level_labels_mat/0705.mat
0706,images/0706.jpg,pixel-level,pixel_level_labels_colored/0706.png,pixel_level_labels_mat/0706.mat
0707,images/0707.jpg,pixel-level,pixel_level_labels_colored/0707.png,pixel_level_labels_mat/0707.mat
0708,images/0708.jpg,pixel-level,pixel_level_labels_colored/0708.png,pixel_level_labels_mat/0708.mat
0709,images/0709.jpg,pixel-level,pixel_level_labels_colored/0709.png,pixel_level_labels_mat/0709.mat
0710,images/0710.jpg,pixel-level,pixel_level_labels_colored/0710.png,pixel_level_labels_mat/0710.mat
0711,images/0711.jpg,pixel-level,pixel_level_labels_colored/0711.png,pixel_level_labels_mat/0711.mat
0712,images/0712.jpg,pixel-level,pixel_level_labels_colored/0712.png,pixel_level_labels_mat/0712.mat
0713,images/0713.jpg,pixel-level,pixel_level_labels_colored/0713.png,pixel_level_labels_mat/0713.mat
0714,images/0714.jpg,pixel-level,pixel_level_labels_colored/0714.png,pixel_level_labels_mat/0714.mat
0715,images/0715.jpg,pixel-level,pixel_level_labels_colored/0715.png,pixel_level_labels_mat/0715.mat
0716,images/0716.jpg,pixel-level,pixel_level_labels_colored/0716.png,pixel_level_labels_mat/0716.mat
0717,images/0717.jpg,pixel-level,pixel_level_labels_colored/0717.png,pixel_level_labels_mat/0717.mat
0718,images/0718.jpg,pixel-level,pixel_level_labels_colored/0718.png,pixel_level_labels_mat/0718.mat
0719,images/0719.jpg,pixel-level,pixel_level_labels_colored/0719.png,pixel_level_labels_mat/0719.mat
0720,images/0720.jpg,pixel-level,pixel_level_labels_colored/0720.png,pixel_level_labels_mat/0720.mat
0721,images/0721.jpg,pixel-level,pixel_level_labels_colored/0721.png,pixel_level_labels_mat/0721.mat
0722,images/0722.jpg,pixel-level,pixel_level_labels_colored/0722.png,pixel_level_labels_mat/0722.mat
0723,images/0723.jpg,pixel-level,pixel_level_labels_colored/0723.png,pixel_level_labels_mat/0723.mat
0724,images/0724.jpg,pixel-level,pixel_level_labels_colored/0724.png,pixel_level_labels_mat/0724.mat
0725,images/0725.jpg,pixel-level,pixel_level_labels_colored/0725.png,pixel_level_labels_mat/0725.mat
0726,images/0726.jpg,pixel-level,pixel_level_labels_colored/0726.png,pixel_level_labels_mat/0726.mat
0727,images/0727.jpg,pixel-level,pixel_level_labels_colored/0727.png,pixel_level_labels_mat/0727.mat
0728,images/0728.jpg,pixel-level,pixel_level_labels_colored/0728.png,pixel_level_labels_mat/0728.mat
0729,images/0729.jpg,pixel-level,pixel_level_labels_colored/0729.png,pixel_level_labels_mat/0729.mat
0730,images/0730.jpg,pixel-level,pixel_level_labels_colored/0730.png,pixel_level_labels_mat/0730.mat
0731,images/0731.jpg,pixel-level,pixel_level_labels_colored/0731.png,pixel_level_labels_mat/0731.mat
0732,images/0732.jpg,pixel-level,pixel_level_labels_colored/0732.png,pixel_level_labels_mat/0732.mat
0733,images/0733.jpg,pixel-level,pixel_level_labels_colored/0733.png,pixel_level_labels_mat/0733.mat
0734,images/0734.jpg,pixel-level,pixel_level_labels_colored/0734.png,pixel_level_labels_mat/0734.mat
0735,images/0735.jpg,pixel-level,pixel_level_labels_colored/0735.png,pixel_level_labels_mat/0735.mat
0736,images/0736.jpg,pixel-level,pixel_level_labels_colored/0736.png,pixel_level_labels_mat/0736.mat
0737,images/0737.jpg,pixel-level,pixel_level_labels_colored/0737.png,pixel_level_labels_mat/0737.mat
0738,images/0738.jpg,pixel-level,pixel_level_labels_colored/0738.png,pixel_level_labels_mat/0738.mat
0739,images/0739.jpg,pixel-level,pixel_level_labels_colored/0739.png,pixel_level_labels_mat/0739.mat
0740,images/0740.jpg,pixel-level,pixel_level_labels_colored/0740.png,pixel_level_labels_mat/0740.mat
0741,images/0741.jpg,pixel-level,pixel_level_labels_colored/0741.png,pixel_level_labels_mat/0741.mat
0742,images/0742.jpg,pixel-level,pixel_level_labels_colored/0742.png,pixel_level_labels_mat/0742.mat
0743,images/0743.jpg,pixel-level,pixel_level_labels_colored/0743.png,pixel_level_labels_mat/0743.mat
0744,images/0744.jpg,pixel-level,pixel_level_labels_colored/0744.png,pixel_level_labels_mat/0744.mat
0745,images/0745.jpg,pixel-level,pixel_level_labels_colored/0745.png,pixel_level_labels_mat/0745.mat
0746,images/0746.jpg,pixel-level,pixel_level_labels_colored/0746.png,pixel_level_labels_mat/0746.mat
0747,images/0747.jpg,pixel-level,pixel_level_labels_colored/0747.png,pixel_level_labels_mat/0747.mat
